Year,Geography Level,NAME,FIPS,Value Type,Source,Dataset,Values,Role
2010,County or Equivalent,Pierce County,53053,DEATHS,Census-County-State-US,PEP_Vintage_2020,-5444.0,Broad
2001,National,United States,00,RESIDUAL,Moodys-US,Moodys,79965.19000325842,Benchmark
1990,County or Equivalent,Pierce County,53053,DEATHS,Moodys-County,Moodys,-4280.849027908005,Broad
1993,National,United States,00,RESIDUAL,Moodys-US,Moodys,72226.8446902976,Benchmark
2019,County or Equivalent,Pierce County,53053,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.527559186,Broad
2023,National,United States,00,NETMIG,Census-County-State-US,PEP_Vintage_2025,2264137.0,Benchmark
2015,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,844317.0,Broad
1985,National,United States,00,NATURALCHG,Moodys-US,Moodys,1662611.6353321262,Benchmark
1992,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Moodys-CBSA,Moodys,-1020.3947097771589,Benchmark
2016,County or Equivalent,Pierce County,53053,BIRTHS,Census-County-State-US,PEP_Vintage_2020,11876.0,Broad
1996,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP City and Town Postcensal Tables: 1990-2000,4578.0,Focus
2008,State,Washington,53,BIRTHS,Moodys-State,Moodys,88134.984472559,Benchmark
2021,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,927786.0,Broad
2025,Region,Puget Sound Region,53033-53035-53053-53061,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,-6621.0,Benchmark
2007,State,Washington,53,RESIDUAL,Moodys-State,Moodys,-515.0,Benchmark
2010,Metropolitan Statistical Area,Seattle MSA,42660,NPOPCHG,Census-CBSA,PEP_Vintage_2020,9547.0,Benchmark
2023,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,931408.0,Broad
2022,Region,Puget Sound Region,53033-53035-53053-53061,NATURALCHG,Census-County-State-US,PEP_Vintage_2025,13905.0,Benchmark
1982,State,Washington,53,NATURALCHG,Moodys-State,Moodys,37796.992337752214,Benchmark
2008,State,Washington,53,DEATHS,Moodys-State,Moodys,-47384.58125015459,Benchmark
2025,County or Equivalent,Pierce County,53053,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,6502.0,Broad
2022,National,United States,00,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,333996304.0,Benchmark
2012,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Census-County-State-US,PEP_Vintage_2020,-24312.0,Benchmark
2021,National,United States,00,NATURALCHG,Census-County-State-US,PEP_Vintage_2025,146036.0,Benchmark
2020,Region,Puget Sound Region,53033-53035-53053-53061,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,13164.0,Benchmark
2016,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,864004.0,Broad
2023,Region,Puget Sound Region,53033-53035-53053-53061,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,28272.0,Benchmark
2025,Metropolitan Statistical Area,Seattle MSA,42660,RDOMESTICMIG,Census-CBSA,PEP_Vintage_2025,-3.247079018,Benchmark
1981,County or Equivalent,Pierce County,53053,NATURALCHG,Moodys-County,Moodys,5970.943410161313,Broad
2005,State,Washington,53,POPESTIMATE,Moodys-State,Moodys,6257305.0,Benchmark
2011,Region,Puget Sound Region,53033-53035-53053-53061,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,12.356055127400001,Benchmark
2015,Region,Puget Sound Region,53033-53035-53053-53061,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,21.4780664302,Benchmark
2010,State,Washington,53,NETMIG,Census-County-State-US,PEP_Vintage_2020,8383.0,Benchmark
1984,State,Washington,53,BIRTHS,Moodys-State,Moodys,68144.00621079799,Benchmark
2017,Metropolitan Statistical Area,Seattle MSA,42660,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,16.4347861098,Benchmark
2023,State,Washington,53,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,-2.241338716,Benchmark
2006,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,3502134.9999999986,Benchmark
2013,County or Equivalent,Pierce County,53053,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,-1056.0,Broad
2012,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP_Vintage_2020,9470.0,Focus
1992,National,United States,00,DEATHS,Moodys-US,Moodys,-2193256.592709297,Benchmark
1981,Region,Puget Sound Region,53033-53035-53053-53061,DOMESTICMIG,Moodys-County,Moodys,12657.703700182938,Benchmark
2008,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP City and Town Intercensal Datasets: 2000-2010,8478.0,Focus
2024,State,Washington,53,DEATHS,Census-County-State-US,PEP_Vintage_2025,-65455.0,Benchmark
2019,County or Equivalent,Pierce County,53053,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,4.5971777172,Broad
1982,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Moodys-CBSA,Moodys,-15628.361501373018,Benchmark
2017,National,United States,00,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,325122128.0,Benchmark
1985,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,5690.44382879732,Benchmark
2014,State,Washington,53,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,7057531.0,Benchmark
2007,County or Equivalent,Pierce County,53053,DOMESTICMIG,Moodys-County,Moodys,2542.4564814723535,Broad
1983,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Moodys-CBSA,Moodys,34376.703560266826,Benchmark
2006,National,United States,00,RESIDUAL,Moodys-US,Moodys,72141.75002854748,Benchmark
2022,National,United States,00,NETMIG,Census-County-State-US,PEP_Vintage_2025,1672112.0,Benchmark
2006,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Moodys-CBSA,Moodys,43343.36095476047,Benchmark
2020,National,United States,00,NETMIG,Census-County-State-US,PEP_Vintage_2025,19892.0,Benchmark
2014,Region,Puget Sound Region,53033-53035-53053-53061,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,23628.0,Benchmark
2000,County or Equivalent,Pierce County,53053,DEATHS,Moodys-County,Moodys,-5216.3824886721595,Broad
2009,National,United States,00,RESIDUAL,Moodys-US,Moodys,18.012118373605233,Benchmark
1996,County or Equivalent,Pierce County,53053,DEATHS,Moodys-County,Moodys,-4936.7647315198565,Broad
1982,State,Washington,53,POPESTIMATE,Moodys-State,Moodys,4276549.804687502,Benchmark
2018,State,Washington,53,NETMIG,Census-County-State-US,PEP_Vintage_2020,68825.0,Benchmark
2018,State,Washington,53,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,4.0006034206,Benchmark
2016,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,24052.0,Benchmark
2024,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,939786.0,Broad
1990,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Moodys-County,Moodys,-19187.177915119413,Benchmark
2016,Region,Puget Sound Region,53033-53035-53053-53061,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,15.9449835003,Benchmark
2018,County or Equivalent,Pierce County,53053,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,20749.0,Broad
2017,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Census-CBSA,PEP_Vintage_2020,20889.0,Benchmark
2014,State,Washington,53,BIRTHS,Census-County-State-US,PEP_Vintage_2020,87370.0,Benchmark
2023,Region,Puget Sound Region,53033-53035-53053-53061,NATURALCHG,Census-County-State-US,PEP_Vintage_2025,13226.0,Benchmark
1995,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Moodys-CBSA,Moodys,20154.77187438101,Benchmark
2002,Metropolitan Statistical Area,Seattle MSA,42660,POPESTIMATE,Moodys-CBSA,Moodys,3118301.9999999995,Benchmark
1991,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,2830341.025524683,Benchmark
2025,National,United States,00,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,3.7026195511,Benchmark
2006,State,Washington,53,POPESTIMATE,Moodys-State,Moodys,6370752.999999999,Benchmark
2011,State,Washington,53,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,84470.0,Benchmark
2025,County or Equivalent,Pierce County,53053,DEATHS,Census-County-State-US,PEP_Vintage_2025,-7974.0,Broad
2023,State,Washington,53,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,7838655.0,Benchmark
2021,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Census-CBSA,PEP_Vintage_2025,614.0,Benchmark
1988,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Moodys-County,Moodys,-18680.069664002724,Benchmark
1987,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Moodys-CBSA,Moodys,26923.307046889993,Benchmark
1999,State,Washington,53,BIRTHS,Moodys-State,Moodys,81024.6129877541,Benchmark
2023,State,Washington,53,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,-800.0,Benchmark
2017,County or Equivalent,Pierce County,53053,RDEATH,Census-County-State-US,PEP_Vintage_2020,7.9117397402,Broad
2004,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Moodys-County,Moodys,-22870.48698378912,Benchmark
2009,State,Washington,53,DEATHS,Moodys-State,Moodys,-47746.05246129171,Benchmark
2020,National,United States,00,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,331578104.0,Benchmark
2001,National,United States,00,BIRTHS,Moodys-US,Moodys,4046459.4057069444,Benchmark
2017,Region,Puget Sound Region,53033-53035-53053-53061,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,77978.0,Benchmark
2024,State,Washington,53,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,1728.0,Benchmark
1984,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,2377755.6019123467,Benchmark
2018,National,United States,00,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
2017,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Census-County-State-US,PEP_Vintage_2020,50096.0,Benchmark
2015,County or Equivalent,Pierce County,53053,RNETMIG,Census-County-State-US,PEP_Vintage_2020,7.2790226437,Broad
2000,County or Equivalent,Pierce County,53053,BIRTHS,Moodys-County,Moodys,9609.587368216604,Broad
1981,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Moodys-CBSA,Moodys,17008.428698004544,Benchmark
2001,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Moodys-CBSA,Moodys,275.00000000000034,Benchmark
2018,Region,Puget Sound Region,53033-53035-53053-53061,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,12.484874858,Benchmark
1994,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,2988581.0664279773,Benchmark
2008,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,15006.182712413969,Benchmark
2020,County or Equivalent,Pierce County,53053,NATURALCHG,Census-County-State-US,PEP_Vintage_2025,4240.0,Broad
2000,Metropolitan Statistical Area,Seattle MSA,42660,POPESTIMATE,Moodys-CBSA,Moodys,3052187.0,Benchmark
1986,State,Washington,53,DOMESTICMIG,Moodys-State,Moodys,25417.42873988007,Benchmark
2008,County or Equivalent,Pierce County,53053,BIRTHS,Moodys-County,Moodys,11168.314836875314,Broad
1994,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,43594.04630428111,Benchmark
2018,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,4207129.0,Benchmark
1993,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP City and Town Postcensal Tables: 1990-2000,4812.0,Focus
1992,County or Equivalent,Pierce County,53053,NATURALCHG,Moodys-County,Moodys,6144.584715162169,Broad
1981,State,Washington,53,RESIDUAL,Moodys-State,Moodys,-1605.9999999999998,Benchmark
2016,State,Washington,53,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,35744.0,Benchmark
2025,State,Washington,53,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,2.1633528529,Benchmark
2024,Metropolitan Statistical Area,Seattle MSA,42660,GQESTIMATES,Census-CBSA,PEP_Vintage_2025,74772.0,Benchmark
1985,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Moodys-CBSA,Moodys,35419.3493934271,Benchmark
1982,National,United States,00,NATURALCHG,Moodys-US,Moodys,1697666.5951932117,Benchmark
2005,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Moodys-County,Moodys,-1764.0000000000005,Benchmark
2013,State,Washington,53,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,35944.0,Benchmark
1990,State,Washington,53,BIRTHS,Moodys-State,Moodys,79016.9956195256,Benchmark
2008,County or Equivalent,Pierce County,53053,INTERNATIONALMIG,Moodys-County,Moodys,1373.6573138195026,Broad
2015,State,Washington,53,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,41636.0,Benchmark
2020,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Census-CBSA,PEP_Vintage_2025,44704.0,Benchmark
2022,National,United States,00,BIRTHS,Census-County-State-US,PEP_Vintage_2025,3680380.0,Benchmark
2023,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Census-CBSA,PEP_Vintage_2025,-30315.0,Benchmark
2020,National,United States,00,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,0.0,Benchmark
2015,Metropolitan Statistical Area,Seattle MSA,42660,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,17.2361960182,Benchmark
2022,State,Washington,53,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,42512.0,Benchmark
2014,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Census-CBSA,PEP_Vintage_2020,15124.0,Benchmark
2006,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Moodys-CBSA,Moodys,16670.716994725622,Benchmark
2006,County or Equivalent,Pierce County,53053,POPESTIMATE,Moodys-County,Moodys,763407.9999999998,Broad
2011,Metropolitan Statistical Area,Seattle MSA,42660,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,3504376.0,Benchmark
2021,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,774.0,Benchmark
2003,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,43461.829667646154,Benchmark
1983,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Moodys-County,Moodys,-16938.850313364153,Benchmark
2019,Metropolitan Statistical Area,Seattle MSA,42660,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,14.387341642500001,Benchmark
2021,County or Equivalent,Pierce County,53053,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,22180.0,Broad
2022,National,United States,00,DEATHS,Census-County-State-US,PEP_Vintage_2025,-3456354.0,Benchmark
2019,County or Equivalent,Pierce County,53053,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,1133.0,Broad
1994,Metropolitan Statistical Area,Seattle MSA,42660,NATURALCHG,Moodys-CBSA,Moodys,21262.217299503194,Benchmark
2024,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,54043.0,Benchmark
2013,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,144.0,Benchmark
2006,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Moodys-County,Moodys,-1374.0000000000005,Benchmark
2016,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Census-CBSA,PEP_Vintage_2020,30672.0,Benchmark
1984,State,Washington,53,INTERNATIONALMIG,Moodys-State,Moodys,-5769.225307739897,Benchmark
2023,State,Washington,53,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,155893.0,Benchmark
2025,State,Washington,53,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,5.8009999135,Benchmark
2014,County or Equivalent,Pierce County,53053,DEATHS,Census-County-State-US,PEP_Vintage_2020,-6017.0,Broad
2000,National,United States,00,POPESTIMATE,Moodys-US,Moodys,282229308.0,Benchmark
2016,National,United States,00,BIRTHS,Census-County-State-US,PEP_Vintage_2020,3970959.0,Benchmark
1998,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,44342.748509370125,Benchmark
2019,Region,Puget Sound Region,53033-53035-53053-53061,RDEATH,Census-County-State-US,PEP_Vintage_2020,29.754120198,Benchmark
2025,County or Equivalent,Pierce County,53053,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,2.784620328,Broad
2021,Region,Puget Sound Region,53033-53035-53053-53061,RDEATH,Census-County-State-US,PEP_Vintage_2025,31.267531694,Benchmark
2008,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Moodys-CBSA,Moodys,-366.00000000000006,Benchmark
2001,National,United States,00,DEATHS,Moodys-US,Moodys,-2418896.3630183884,Benchmark
1990,State,Washington,53,DEATHS,Moodys-State,Moodys,-36782.77614470613,Benchmark
2005,County or Equivalent,Pierce County,53053,DEATHS,Moodys-County,Moodys,-5399.533830380987,Broad
2003,National,United States,00,BIRTHS,Moodys-US,Moodys,4050425.3414235706,Benchmark
2014,Metropolitan Statistical Area,Seattle MSA,42660,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,69199.0,Benchmark
2014,National,United States,00,BIRTHS,Census-County-State-US,PEP_Vintage_2020,3963195.0,Benchmark
2012,Region,Puget Sound Region,53033-53035-53053-53061,RNETMIG,Census-County-State-US,PEP_Vintage_2020,19.426092116200003,Benchmark
2006,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP City and Town Intercensal Datasets: 2000-2010,7588.0,Focus
2019,State,Washington,53,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,4.7503381092,Benchmark
2019,State,Washington,53,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,3.6651919114,Benchmark
2014,National,United States,00,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,945635.0,Benchmark
2008,Region,Puget Sound Region,53033-53035-53053-53061,INTERNATIONALMIG,Moodys-County,Moodys,13058.190718285476,Benchmark
2006,National,United States,00,BIRTHS,Moodys-US,Moodys,4175889.60155964,Benchmark
2024,National,United States,00,RNETMIG,Census-County-State-US,PEP_Vintage_2025,8.0810705439,Benchmark
2015,County or Equivalent,Pierce County,53053,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,11211.0,Broad
1994,State,Washington,53,DOMESTICMIG,Moodys-State,Moodys,36027.31448918748,Benchmark
2000,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Moodys-CBSA,Moodys,-1157.2518703963374,Benchmark
2022,Region,Puget Sound Region,53033-53035-53053-53061,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,-12.149693744,Benchmark
2002,County or Equivalent,Pierce County,53053,NATURALCHG,Moodys-County,Moodys,4616.790728502972,Broad
2016,State,Washington,53,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,4.9413682547,Benchmark
2025,State,Washington,53,RDEATH,Census-County-State-US,PEP_Vintage_2025,8.3041109103,Benchmark
2025,State,Washington,53,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,392.0,Benchmark
2021,Region,Puget Sound Region,53033-53035-53053-53061,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,11115.0,Benchmark
2015,State,Washington,53,DEATHS,Census-County-State-US,PEP_Vintage_2020,-53857.0,Benchmark
2025,Metropolitan Statistical Area,Seattle MSA,42660,NETMIG,Census-CBSA,PEP_Vintage_2025,28931.0,Benchmark
2011,Metropolitan Statistical Area,Seattle MSA,42660,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,18.543296947,Benchmark
1989,State,Washington,53,BIRTHS,Moodys-State,Moodys,73592.01179931652,Benchmark
2016,National,United States,00,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,3.3084784672,Benchmark
1990,County or Equivalent,Pierce County,53053,NATURALCHG,Moodys-County,Moodys,6270.9322870836,Broad
2011,State,Washington,53,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,2.97277445,Benchmark
2000,County or Equivalent,Pierce County,53053,POPESTIMATE,Moodys-County,Moodys,703993.0,Broad
2021,National,United States,00,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,376026.0,Benchmark
1998,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP City and Town Postcensal Tables: 1990-2000,4597.0,Focus
2023,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Census-County-State-US,PEP_Vintage_2025,45987.0,Benchmark
